ulcs,name,id,floor,type,draw,round,lead,nd,valid
1011,Bartram (Wolf) Annex,1011-000,00,QA,Q,00,5,true,true
1011,Bartram (Wolf) Annex,1011-001,00,SC,P,01,13,false,true
1011,Bartram (Wolf) Annex,1011-002,00,CF,P,01,3.3,false,true
1011,Bartram (Wolf) Annex,1011-003,00,KC,P,01,3.1,false,true
1011,Bartram (Wolf) Annex,1011-003,00,KC,F,01,1,true,true
1011,Bartram (Wolf) Annex,1011-004,00,BF,P,01,11.5,false,true
1011,Bartram (Wolf) Annex,1011-005,00,BF,P,01,7.1,false,true
1011,Bartram (Wolf) Annex,1011-006,00,BF,P,01,12.9,false,true
1011,Bartram (Wolf) Annex,1011-007,00,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-007,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-008,00,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-008,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-009,00,DW,P,01,27.7,false,true
1011,Bartram (Wolf) Annex,1011-009,00,DW,F,01,9.4,false,true
1011,Bartram (Wolf) Annex,1011-009,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-010,00,DW,P,01,5.4,false,true
1011,Bartram (Wolf) Annex,1011-010,00,DW,F,01,1,true,true
1011,Bartram (Wolf) Annex,1011-011,00,DW,P,01,5.5,false,true
1011,Bartram (Wolf) Annex,1011-011,00,DW,F,01,1,true,true
1011,Bartram (Wolf) Annex,1011-012,00,DW,P,01,14.9,false,true
1011,Bartram (Wolf) Annex,1011-012,00,DW,F,01,1.4,false,true
1011,Bartram (Wolf) Annex,1011-013,00,BF,P,01,45.3,false,true
1011,Bartram (Wolf) Annex,1011-013,00,BF,F,01,3,true,true
1011,Bartram (Wolf) Annex,1011-013,00,BF,P,02,17,false,true
1011,Bartram (Wolf) Annex,1011-014,00,BF,P,01,16.2,false,true
1011,Bartram (Wolf) Annex,1011-015,00,BF,P,01,891,false,true
1011,Bartram (Wolf) Annex,1011-015,00,BF,F,01,8,false,true
1011,Bartram (Wolf) Annex,1011-015,00,BF,P,02,3,true,true
1011,Bartram (Wolf) Annex,1011-016,00,DW,P,01,26.6,false,true
1011,Bartram (Wolf) Annex,1011-016,00,DW,F,01,10,false,true
1011,Bartram (Wolf) Annex,1011-016,00,DW,P,01R,5.64,false,true
1011,Bartram (Wolf) Annex,1011-017,00,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-017,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-018,00,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-018,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-019,00,DW,P,01,16.8,false,true
1011,Bartram (Wolf) Annex,1011-019,00,DW,F,01,3.9,false,true
1011,Bartram (Wolf) Annex,1011-020,00,DW,P,01,11.4,false,true
1011,Bartram (Wolf) Annex,1011-020,00,DW,F,01,1,true,true
1011,Bartram (Wolf) Annex,1011-021,00,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-021,00,DW,,,-1,false,false
1011,Bartram (Wolf) Annex,1011-022,00,BF,P,01,15.4,false,true
1011,Bartram (Wolf) Annex,1011-023,01,CF,P,01,12.6,false,true
1011,Bartram (Wolf) Annex,1011-024,01,CF,P,01,18.2,false,true
1011,Bartram (Wolf) Annex,1011-025,01,BF,P,01,2.6,false,true
1011,Bartram (Wolf) Annex,1011-026,01,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-026,01,DW,P,01R,9.91,false,true
1011,Bartram (Wolf) Annex,1011-027,01,CF,P,01,5.2,false,true
1011,Bartram (Wolf) Annex,1011-028,01,CF,P,01,4.9,false,true
1011,Bartram (Wolf) Annex,1011-029,01,DW,P,01,118,false,true
1011,Bartram (Wolf) Annex,1011-029,01,DW,F,01,11.8,false,true
1011,Bartram (Wolf) Annex,1011-029,01,DW,P,01R,28.5,false,true
1011,Bartram (Wolf) Annex,1011-029,01,DW,P,02R,16,false,true
1011,Bartram (Wolf) Annex,1011-030,01,BF,P,01,3.4,false,true
1011,Bartram (Wolf) Annex,1011-031,01,BF,P,01,3.3,false,true
1011,Bartram (Wolf) Annex,1011-032,01,DW,P,01,18,false,true
1011,Bartram (Wolf) Annex,1011-033,02,BF,P,01,6,false,true
1011,Bartram (Wolf) Annex,1011-034,02,BF,P,01,5.8,false,true
1011,Bartram (Wolf) Annex,1011-035,02,DW,P,01,5.1,false,true
1011,Bartram (Wolf) Annex,1011-035,02,DW,F,01,5.5,false,true
1011,Bartram (Wolf) Annex,1011-036,02,BF,P,01,3.6,false,true
1011,Bartram (Wolf) Annex,1011-037,02,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-037,02,DW,P,01R,16.7,false,true
1011,Bartram (Wolf) Annex,1011-038,02,BF,P,01,5.5,false,true
1011,Bartram (Wolf) Annex,1011-039,03,BF,P,01,10.1,false,true
1011,Bartram (Wolf) Annex,1011-040,03,DW,P,01,-1,false,false
1011,Bartram (Wolf) Annex,1011-040,03,DW,P,01R,18.6,false,true
1011,Bartram (Wolf) Annex,1011-041,03,CF,P,01,6.2,false,true
1011,Bartram (Wolf) Annex,1011-042,03,DW,P,01,2.5,false,true
1011,Bartram (Wolf) Annex,1011-042,03,DW,F,01,2.8,false,true
1011,Bartram (Wolf) Annex,1011-043,03,BF,P,01,5.8,false,true
1011,Bartram (Wolf) Annex,1011-044,03,BF,P,01,8.1,false,true
1011,Bartram (Wolf) Annex,1011-045,00,KH,P,01,3,true,true
1011,Bartram (Wolf) Annex,1011-046,00,WC,P,01,-1,false,false
1012,Bartram Commercial Annex,1012-000,00,QA,Q,00,5,true,true
1012,Bartram Commercial Annex,1012-001,01,SC,P,01,130,false,true
1012,Bartram Commercial Annex,1012-001,01,SC,F,01,138,false,true
1012,Bartram Commercial Annex,1012-002,01,CF,P,01,5,true,true
1012,Bartram Commercial Annex,1012-003,01,WC,P,01,5,true,true
1012,Bartram Commercial Annex,1012-004,01,CF,P,01,10,false,true
1012,Bartram Commercial Annex,1012-005,01,CF,P,01,8,false,true
1012,Bartram Commercial Annex,1012-006,01,BF,P,01,17,false,true
1012,Bartram Commercial Annex,1012-007,01,BF,P,01,7,false,true
1012,Bartram Commercial Annex,1012-008,01,CF,P,01,14,false,true
1012,Bartram Commercial Annex,1012-009,01,BF,P,01,5,true,true
1012,Bartram Commercial Annex,1012-010,01,BF,P,01,9,false,true
1012,Bartram Commercial Annex,1012-011,01,BF,P,01,6,false,true
1012,Bartram Commercial Annex,1012-012,01,BF,P,01,19,false,true
1012,Bartram Commercial Annex,1012-013,01,BF,P,01,24,false,true
1012,Bartram Commercial Annex,1012-013,01,BF,F,01,3,true,true
1012,Bartram Commercial Annex,1012-013,01,BF,P,02,5,false,true
1012,Bartram Commercial Annex,1012-014,01,BF,P,01,65,false,true
1012,Bartram Commercial Annex,1012-014,01,BF,F,01,3,true,true
1012,Bartram Commercial Annex,1012-014,01,BF,P,02,6,false,true
1012,Bartram Commercial Annex,1012-015,01,BF,P,01,130,false,true
1012,Bartram Commercial Annex,1012-015,01,BF,F,01,3,true,true
1012,Bartram Commercial Annex,1012-015,01,BF,P,02,11,false,true
1012,Bartram Commercial Annex,1012-016,01,CF,P,01,26,false,true
1012,Bartram Commercial Annex,1012-016,01,CF,F,01,3,true,true
1012,Bartram Commercial Annex,1012-016,01,CF,P,02,4,false,true
1012,Bartram Commercial Annex,1012-016,01,CF,P,03,19.2,false,true
1012,Bartram Commercial Annex,1012-017,01,WC,P,01,8,false,true
1014,Bartram Human Service,1014-000,00,QA,Q,01,5,true,true
1014,Bartram Human Service,1014-000,01,QA,Q,01,5,true,true
1014,Bartram Human Service,1014-001,00,KH,P,01,5,true,true
1014,Bartram Human Service,1014-002,00,KC,P,01,5,true,true
1014,Bartram Human Service,1014-003,00,KH,P,01,5,true,true
1014,Bartram Human Service,1014-004,00,KC,P,01,5,true,true
1014,Bartram Human Service,1014-005,00,DW,P,01,5,true,true
1014,Bartram Human Service,1014-006,00,DW,P,01,5,true,true
1014,Bartram Human Service,1014-007,00,DW,P,01,5,true,true
1014,Bartram Human Service,1014-008,00,DW,P,01,5,true,true
1014,Bartram Human Service,1014-009,01,DW,P,01,5,true,true
1014,Bartram Human Service,1014-009,01,DW,P,01R,5,true,true
1014,Bartram Human Service,1014-010,01,DW,P,01,5,true,true
1014,Bartram Human Service,1014-011,01,DW,P,01,6.49,false,true
1014,Bartram Human Service,1014-012,02,DW,P,01,5,true,true
1014,Bartram Human Service,1014-012,02,DW,,,-1,false,false
1014,Bartram Human Service,1014-013,02,DW,P,01,5,true,true
1014,Bartram Human Service,1014-013,02,DW,,,-1,false,false
1014,Bartram Human Service,1014-014,00,SC,P,01,48,false,true
1014,Bartram Human Service,1014-014,00,SC,F,01,43,false,true
1014,Bartram Human Service,1014-015,00,BF,P,01,4,false,true
1014,Bartram Human Service,1014-016,00,BF,P,01,52,false,true
1014,Bartram Human Service,1014-016,00,BF,F,01,3,true,true
1014,Bartram Human Service,1014-016,00,BF,P,02,3,true,true
1014,Bartram Human Service,1014-017,00,BF,P,01,4,false,true
1014,Bartram Human Service,1014-018,00,BF,P,01,6,false,true
1014,Bartram Human Service,1014-019,01,BF,P,01,151,false,true
1014,Bartram Human Service,1014-019,01,BF,F,01,8,false,true
1014,Bartram Human Service,1014-019,01,BF,P,02,9,false,true
1014,Bartram Human Service,1014-020,01,BF,P,01,9,false,true
1014,Bartram Human Service,1014-021,01,CF,P,01,13,false,true
1014,Bartram Human Service,1014-022,01,BF,P,01,4,false,true
1014,Bartram Human Service,1014-023,01,CF,P,01,140,false,true
1014,Bartram Human Service,1014-023,01,CF,F,01,12,false,true
1014,Bartram Human Service,1014-023,01,CF,P,02,122,false,true
1014,Bartram Human Service,1014-023,01,CF,,,-1,false,false
1014,Bartram Human Service,1014-024,01,CF,P,01,36,false,true
1014,Bartram Human Service,1014-024,01,CF,F,01,3,true,true
1014,Bartram Human Service,1014-024,01,CF,P,02,43,false,true
1014,Bartram Human Service,1014-024,01,CF,,,-1,false,false
1014,Bartram Human Service,1014-025,01,CF,P,01,15,false,true
1014,Bartram Human Service,1014-026,01,BF,P,01,-1,false,false
1014,Bartram Human Service,1014-026,01,BF,P,01,4,false,true
1014,Bartram Human Service,1014-027,01,BF,P,01,7,false,true
1014,Bartram Human Service,1014-028,01,BF,P,01,8,false,true
1014,Bartram Human Service,1014-029,01,BF,P,01,-1,false,false
1014,Bartram Human Service,1014-030,01,BF,P,01,36,false,true
1014,Bartram Human Service,1014-030,01,BF,F,01,15,false,true
1014,Bartram Human Service,1014-030,01,BF,P,02,103,false,true
1014,Bartram Human Service,1014-031,01,BF,P,01,5,true,true
1014,Bartram Human Service,1014-032,01,BF,P,01,5,false,true
1014,Bartram Human Service,1014-033,02,BF,P,01,5,true,true
1014,Bartram Human Service,1014-034,02,BF,P,01,5,true,true
1014,Bartram Human Service,1014-035,02,BF,P,01,14,false,true
1014,Bartram Human Service,1014-036,02,BF,P,01,5,true,true
1014,Bartram Human Service,1014-037,02,CF,P,01,5,true,true
1014,Bartram Human Service,1014-038,01,BF,P,01,3,false,true
1014,Bartram Human Service,1014-039,02,BF,P,01,50,false,true
1014,Bartram Human Service,1014-040,02,BF,P,01,-1,false,false
1014,Bartram Human Service,1014-041,02,BF,P,01,15,false,true
1014,Bartram Human Service,1014-042,02,BF,P,01,22,false,true
1014,Bartram Human Service,1014-043,02,BF,P,01,4,false,true
1014,Bartram Human Service,1014-044,02,BF,P,01,55,false,true
1014,Bartram Human Service,1014-045,01,BF,P,01,15,false,true
1014,Bartram Human Service,1014-046,00,IM,P,01,5,true,true
1019,Bartram Field House,1019-000,00,QA,Q,00,3,true,true
1019,Bartram Field House,1019-001,01,SC,P,01,13,false,true
1019,Bartram Field House,1019-002,01,BF,P,01,42,false,true
1019,Bartram Field House,1019-002,01,BF,F,01,5,true,true
1019,Bartram Field House,1019-002,01,BF,P,02,41.2,false,true
1019,Bartram Field House,1019-002,01,BF,P,01R,21.9,false,true
1019,Bartram Field House,1019-002,01,BF,P,02R,32.7,false,true
1019,Bartram Field House,1019-002,01,BF,P,03R,13.8,false,true
1019,Bartram Field House,1019-003,01,CF,P,01,191,false,true
1019,Bartram Field House,1019-003,01,CF,F,01,5,true,true
1019,Bartram Field House,1019-003,01,CF,P,02,6.77,false,true
1019,Bartram Field House,1019-003,01,CF,P,03,3,true,true
1019,Bartram Field House,1019-004,02,KC,P,01,56,false,true
1019,Bartram Field House,1019-004,02,KC,F,01,5,true,true
1019,Bartram Field House,1019-004,02,KC,P,02,53.7,false,true
1019,Bartram Field House,1019-004,02,KC,P,01R,239,false,true
1019,Bartram Field House,1019-004,02,KC,P,02R,37.8,false,true
1019,Bartram Field House,1019-004,02,KC,P,03R,15.3,false,true
1019,Bartram Field House,1019-005,02,BF,P,01,-1,false,false
1019,Bartram Field House,1019-006,01,BF,P,01,52,false,true
1019,Bartram Field House,1019-006,01,BF,F,01,14900,false,true
1019,Bartram Field House,1019-006,01,BF,P,02,2430,false,true
1019,Bartram Field House,1019-007,01,BF,P,01,87,false,true
1019,Bartram Field House,1019-007,01,BF,F,01,5,true,true
1019,Bartram Field House,1019-007,01,BF,P,02,71.2,false,true
1019,Bartram Field House,1019-007,01,BF,P,01R,513,false,true
1019,Bartram Field House,1019-007,01,BF,P,02R,36.2,false,true
1019,Bartram Field House,1019-007,01,BF,P,03R,8340,false,true
1019,Bartram Field House,1019-007,01,BF,,,-1,false,false
1019,Bartram Field House,1019-008,01,BF,P,01,637,false,true
1019,Bartram Field House,1019-008,01,BF,F,01,5,true,true
1019,Bartram Field House,1019-008,01,BF,P,02,17.1,false,true
1019,Bartram Field House,1019-008,01,BF,P,03,37.16,false,true
1019,Bartram Field House,1019-008,01,BF,P,01R,43.2,false,true
1019,Bartram Field House,1019-008,01,BF,P,02R,20.9,false,true
1019,Bartram Field House,1019-008,01,BF,P,03R,31,false,true
1019,Bartram Field House,1019-008,01,BF,,,-1,false,false
1019,Bartram Field House,1019-009,01,BF,P,01,49,false,true
1019,Bartram Field House,1019-009,01,BF,F,01,9.48,false,true
1019,Bartram Field House,1019-009,01,BF,P,02,994,false,true
1019,Bartram Field House,1019-009,01,BF,P,01R,7.03,false,true
1019,Bartram Field House,1019-009,01,BF,,,-1,false,false
1019,Bartram Field House,1019-010,01,BF,P,01,297,false,true
1019,Bartram Field House,1019-010,01,BF,F,01,5,true,true
1019,Bartram Field House,1019-010,01,BF,P,02,8.37,false,true
1019,Bartram Field House,1019-010,01,BF,P,03,719.5,false,true
1019,Bartram Field House,1019-010,01,BF,P,01R,12500,false,true
1019,Bartram Field House,1019-010,01,BF,P,02R,40.4,false,true
1019,Bartram Field House,1019-010,01,BF,P,03R,11.7,false,true
1019,Bartram Field House,1019-010,01,BF,,,-1,false,false
1019,Bartram Field House,1019-011N,01,DW,P,01,12.1,false,true
1019,Bartram Field House,1019-012N,01,DW,P,01,22.3,false,true
1019,Bartram Field House,1019-012N,01,DW,F,01,23.2,false,true
1019,Bartram Field House,1019-012N,01,DW,P,02,9.08,false,true
1019,Bartram Field House,1019-012N,01,DW,F,02,5,true,true
1020,West Philadelphia High Sch.,1020-000,00,QA,Q,01,5,true,true
1020,West Philadelphia High Sch.,1020-000,01,QA,Q,01,5,true,true
1020,West Philadelphia High Sch.,1020-001,00,SC,P,01,17.7,false,true
1020,West Philadelphia High Sch.,1020-002,00,DW,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-003,00,BF,P,01,127,false,true
1020,West Philadelphia High Sch.,1020-003,00,BF,F,01,5,true,true
1020,West Philadelphia High Sch.,1020-003,00,BF,P,02,99.57,false,true
1020,West Philadelphia High Sch.,1020-004,00,CF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-005,00,KH,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-006,00,KC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-007,00,KH,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-008,00,KC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-009,00,KH,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-009,00,KH,,,-1,false,false
1020,West Philadelphia High Sch.,1020-010,00,KC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-010,00,KC,,,-1,false,false
1020,West Philadelphia High Sch.,1020-011,00,KH,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-011,00,KH,,,-1,false,false
1020,West Philadelphia High Sch.,1020-012,00,KC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-012,00,KC,,,-1,false,false
1020,West Philadelphia High Sch.,1020-013,00,IM,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-014,00,CF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-015,00,BF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-016,00,BF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-017,00,BF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-018,00,BF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-019,00,CF,P,01,5,true,true
1020,West Philadelphia High Sch.,1020-020,00,KH,P,01,6,false,true
1020,West Philadelphia High Sch.,1020-021,00,KC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-022,00,CF,P,01,5.27,false,true
1020,West Philadelphia High Sch.,1020-023,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-023,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-024,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-024,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-025,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-025,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-026,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-026,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-027,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-027,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-028,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-028,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-029,00,WC,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-030,00,DW,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-030,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-031,00,DW,P,01,3,false,true
1020,West Philadelphia High Sch.,1020-032,00,DW,P,01,3,true,true
1020,West Philadelphia High Sch.,1020-033,00,CF,P,01,506,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,F,01,127.3,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,P,02,78.31,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,P,01R,18,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,F,01R,22,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,F,02R,11,false,true
1020,West Philadelphia High Sch.,1020-033,00,CF,F,03R,24,false,true
1020,West Philadelphia High Sch.,1020-033,00,BF,,,-1,false,false
1020,West Philadelphia High Sch.,1020-034,00,CF,P,01,32.3,false,true
1020,West Philadelphia High Sch.,1020-034,00,CF,F,01,1760,false,true
1020,West Philadelphia High Sch.,1020-034,00,CF,P,02,7248,false,true
1020,West Philadelphia High Sch.,1020-034,00,CF,,,-1,false,false
1020,West Philadelphia High Sch.,1020-035,00,CF,P,01,8.11,false,true
1020,West Philadelphia High Sch.,1020-036,00,BF,P,01,17.7,false,true
1020,West Philadelphia High Sch.,1020-037,00,BF,P,01,8.13,false,true
1020,West Philadelphia High Sch.,1020-038,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-038,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-039,00,DW,P,01,-1,false,false
1020,West Philadelphia High Sch.,1020-039,00,DW,,,-1,false,false
1020,West Philadelphia High Sch.,1020-040,00,DW,P,01,-1,false,false
